,R_Optimal,R_Output,R_model,inp_config,out_config
572,4.224637062318665,11.20986353006836,12.985486030578613,[ 9. 11.  7. 10.  5.  8.  4.  1. 14. 12.  6. 13.  2.  3.  0.],"[5, 4, 10, 12, 7, 13, 3, 9, 6, 14, 1, 0, 11, 8, 2]"
573,4.717955707888276,12.158934385587362,11.943885803222656,[12.  3.  5.  4. 10.  9.  6.  8. 14.  1. 11. 13.  2.  7.  0.],"[5, 14, 9, 10, 2, 4, 3, 0, 12, 7, 13, 8, 6, 11, 1]"
574,3.761559944579552,9.97015634514564,11.394523620605469,[14. 10.  5.  1. 13.  7.  8.  3.  6.  4.  9.  2. 12. 11.  0.],"[8, 2, 3, 9, 13, 4, 6, 12, 7, 11, 10, 14, 5, 1, 0]"
575,3.8275098302560417,10.044792253165099,9.770954132080078,[ 2. 13.  4.  3.  1. 11.  7.  5.  8. 10. 12.  9. 14.  6.  0.],"[11, 3, 4, 12, 0, 13, 1, 10, 7, 2, 6, 9, 14, 8, 5]"
576,4.0596809829539655,12.044049751490773,11.99191951751709,[10.  5.  8. 12.  4.  7. 11.  3.  2.  1.  9.  6. 14. 13.  0.],"[6, 9, 1, 3, 11, 8, 2, 4, 14, 7, 5, 12, 10, 0, 13]"
577,3.821789472520917,10.266713182103473,11.221699714660645,[ 3.  6.  1. 14.  4.  9. 10.  7.  5. 13. 12.  2. 11.  8.  0.],"[11, 3, 12, 7, 4, 8, 2, 6, 9, 10, 13, 0, 14, 1, 5]"
578,3.722029768442213,11.853986686445522,12.506059646606445,[13.  1.  3.  9.  6. 14.  5.  8.  2. 10. 12. 11.  7.  4.  0.],"[12, 8, 7, 1, 4, 9, 13, 0, 11, 14, 10, 3, 6, 5, 2]"
579,5.20595703867656,12.363117456844487,12.229214668273926,[ 3.  1.  2.  6. 14. 12. 11.  4.  5.  7.  8. 13. 10.  9.  0.],"[1, 9, 2, 0, 5, 12, 6, 3, 14, 13, 7, 4, 8, 11, 10]"
580,5.017723936852942,10.485907165530733,8.72261905670166,[ 4. 12. 13.  6.  7.  1. 14.  5.  8.  2. 10.  3.  9. 11.  0.],"[0, 11, 6, 5, 8, 10, 2, 14, 1, 12, 13, 9, 3, 7, 4]"
581,4.131781241591805,9.585856147046297,9.671502113342285,[ 0. 12. 10. 11.  5.  6.  9.  3.  8.  7.  4. 13.  2. 14.  1.],"[9, 11, 1, 14, 0, 12, 10, 8, 2, 13, 6, 4, 7, 3, 5]"
582,4.469704275200244,10.59559395548264,11.030643463134766,[ 2.  6. 13.  4. 12.  5.  1.  3. 14.  7.  8. 11.  9. 10.  0.],"[5, 1, 13, 14, 3, 8, 12, 7, 9, 11, 6, 4, 10, 2, 0]"
583,4.548116093978307,9.788630547273113,11.670733451843262,[ 4.  7.  3.  8. 13.  2.  1.  5. 11.  9.  6. 12. 10. 14.  0.],"[11, 9, 6, 5, 13, 4, 12, 10, 2, 1, 8, 7, 3, 0, 14]"
584,4.511910414898066,11.642928662738045,12.785323143005371,[ 8.  7.  4. 11. 10.  3.  2.  5.  1. 13.  9. 12. 14.  6.  0.],"[13, 3, 11, 7, 1, 14, 6, 8, 9, 0, 12, 10, 4, 5, 2]"
585,4.055784383787137,10.313468891909494,12.100274085998535,[ 3. 14. 13.  6.  2. 12.  1.  8.  4. 11.  7. 10.  5.  9.  0.],"[0, 8, 14, 13, 9, 3, 1, 2, 10, 7, 5, 6, 11, 12, 4]"
586,4.631117489078948,10.565827552825148,9.984408378601074,[ 4. 13.  2.  5. 14.  1.  7. 12.  8.  3. 11.  9. 10.  6.  0.],"[14, 2, 0, 10, 3, 11, 12, 9, 6, 13, 8, 7, 1, 5, 4]"
587,5.151681012623365,9.820184532046985,10.916096687316895,[14.  4.  7.  9.  8.  5.  1.  3. 13. 10. 12. 11.  6.  2.  0.],"[4, 7, 14, 2, 9, 12, 6, 0, 8, 11, 10, 5, 13, 3, 1]"
588,4.7392929359476765,9.034210840518442,10.140124320983887,[ 5.  6.  4.  1. 10. 13.  7. 12. 14. 11.  9.  2.  3.  8.  0.],"[2, 6, 14, 9, 7, 0, 8, 3, 5, 11, 12, 10, 13, 4, 1]"
589,4.5143545303190535,8.788641876461508,9.41632080078125,[ 8.  3.  6.  1. 11. 10. 14.  5. 12.  4. 13.  9.  2.  7.  0.],"[6, 1, 14, 11, 7, 8, 5, 12, 4, 2, 0, 10, 3, 9, 13]"
590,4.730010060162879,11.600452136064828,11.12591552734375,[ 1.  8.  9. 12. 14.  7.  4.  3.  2.  6. 13.  5. 10. 11.  0.],"[4, 2, 13, 7, 3, 12, 11, 8, 14, 10, 5, 9, 6, 0, 1]"
591,4.3874367801721,12.21596438658147,11.475748062133789,[12. 13.  3.  8.  9.  5. 10.  4. 14. 11.  6.  1.  2.  7.  0.],"[10, 1, 6, 14, 4, 3, 11, 12, 7, 5, 9, 0, 8, 13, 2]"
592,4.636725792402188,10.82616871846613,11.613237380981445,[ 4.  7. 10. 11.  8.  5.  2.  6.  3. 13.  9.  1. 12. 14.  0.],"[10, 0, 8, 11, 5, 7, 4, 9, 2, 6, 3, 14, 12, 13, 1]"
593,4.961544825985718,10.092554909080219,10.318402290344238,[ 3.  6.  2.  5. 11. 12. 13.  7.  8.  1.  9. 10.  4. 14.  0.],"[5, 8, 12, 9, 11, 13, 10, 3, 0, 7, 4, 14, 2, 6, 1]"
594,4.900688988613154,11.45426074371585,10.740476608276367,[ 5. 10.  7.  2.  8. 11. 14.  3.  1.  4.  6.  9. 13. 12.  0.],"[6, 1, 7, 12, 9, 10, 4, 14, 13, 3, 8, 5, 11, 0, 2]"
595,4.961820527765049,10.04820413855146,11.776723861694336,[ 6.  3.  8.  9. 10.  1.  7. 12. 11. 14.  4.  2.  5. 13.  0.],"[5, 14, 11, 7, 12, 2, 8, 3, 9, 6, 4, 10, 1, 13, 0]"
596,4.580024288266926,9.847677169009893,10.706719398498535,[ 0. 13.  7. 12. 11.  9.  8.  3. 10.  6. 14.  5.  2.  4.  1.],"[10, 0, 1, 2, 14, 6, 5, 7, 4, 13, 12, 11, 8, 9, 3]"
597,4.810389730753436,10.87114550500243,10.891692161560059,[ 9.  7.  8. 10.  2. 13.  1.  4. 11.  6. 14.  5.  3. 12.  0.],"[7, 13, 0, 8, 2, 10, 9, 14, 5, 1, 12, 11, 4, 3, 6]"
598,4.565472951393336,11.676558622095428,11.804203033447266,[ 4. 13.  9.  6. 11. 14.  2.  5.  8.  7.  1. 12. 10.  3.  0.],"[5, 0, 7, 6, 2, 8, 14, 1, 3, 9, 12, 13, 10, 4, 11]"
599,4.409380116558749,10.579365700069287,10.673483848571777,[12.  2. 10.  6. 11. 13.  5.  1.  3.  7.  4.  9. 14.  8.  0.],"[0, 8, 9, 12, 14, 4, 3, 5, 7, 13, 1, 11, 10, 6, 2]"
600,4.016023034515484,11.336961630045689,11.824958801269531,[ 1. 14. 10.  6.  9.  3.  2. 13.  7. 11.  4.  8.  5. 12.  0.],"[10, 6, 12, 1, 8, 3, 2, 0, 13, 5, 14, 9, 4, 11, 7]"
601,4.2618891580222495,10.61347831266839,11.578804969787598,[ 1.  4. 10. 12.  2. 13.  3.  6. 14. 11.  8.  5.  7.  9.  0.],"[0, 11, 14, 7, 5, 1, 4, 9, 10, 13, 6, 3, 12, 2, 8]"
602,4.15833876724348,11.557408244701682,10.692784309387207,[ 1.  5. 10. 12. 14. 13.  7.  8.  3. 11.  4.  2.  9.  6.  0.],"[10, 5, 0, 6, 4, 2, 14, 8, 1, 13, 9, 11, 7, 3, 12]"
603,4.019806321609388,10.702882106628886,10.936075210571289,[ 8.  4.  5. 14. 11. 12.  2.  6. 13.  1.  9.  3.  7. 10.  0.],"[8, 3, 0, 12, 5, 14, 10, 4, 11, 2, 13, 6, 7, 1, 9]"
604,3.7607380603414935,10.06493467540038,10.605169296264648,[11.  3.  6.  7. 13. 14.  4.  1.  8.  2.  9. 12. 10.  5.  0.],"[1, 3, 0, 10, 2, 5, 12, 9, 8, 7, 13, 4, 14, 11, 6]"
605,4.88721978121245,12.320162372153266,12.297613143920898,[ 9. 10.  4. 14.  1.  5.  8.  6. 12.  2. 13.  3. 11.  7.  0.],"[0, 10, 2, 9, 5, 11, 13, 12, 7, 8, 3, 6, 1, 4, 14]"
606,4.326029506334716,9.821656057873138,11.350780487060547,[ 9.  1.  5. 13. 10.  7.  8. 14.  2.  6. 11.  3. 12.  4.  0.],"[6, 9, 4, 11, 12, 2, 0, 1, 3, 14, 7, 8, 10, 5, 13]"
607,4.921528864954856,10.855890930294645,11.446922302246094,[ 2. 11.  4. 12.  8.  9.  7.  5.  6. 14. 13.  1.  3. 10.  0.],"[3, 10, 11, 1, 13, 0, 12, 5, 4, 14, 2, 7, 9, 8, 6]"
608,4.458286565724243,10.383578182250067,9.534074783325195,[ 7. 12. 13.  5.  8.  3.  6.  4. 11.  2. 10. 14.  1.  9.  0.],"[10, 9, 1, 8, 11, 3, 4, 14, 2, 6, 5, 7, 13, 0, 12]"
609,4.794603275334108,10.08071573628834,9.718811988830566,[ 8. 14.  2.  1. 11.  7. 10.  5. 12. 13.  9.  6.  3.  4.  0.],"[0, 11, 2, 8, 3, 4, 14, 1, 6, 9, 13, 12, 7, 10, 5]"
610,4.818071337067437,10.015268229656451,10.191853523254395,[10. 11.  5. 14.  4.  3. 13.  7.  1.  2.  6.  8.  9. 12.  0.],"[1, 8, 2, 5, 3, 13, 4, 6, 7, 14, 9, 12, 11, 10, 0]"
611,4.604504396777365,8.808677639450623,10.869098663330078,[ 7.  6. 10. 13. 12.  5.  9.  4.  1. 11.  2. 14.  3.  8.  0.],"[11, 5, 10, 12, 13, 1, 4, 0, 7, 6, 9, 2, 14, 3, 8]"
612,4.217059699800441,9.929356700617252,11.218271255493164,[11. 14.  7.  5.  8.  2. 13.  3.  9.  6.  4. 12.  1. 10.  0.],"[0, 11, 1, 13, 2, 5, 7, 8, 9, 14, 6, 4, 10, 12, 3]"
613,5.229401380381663,12.201809855791323,11.56938362121582,[ 9.  5.  2. 14.  4. 13.  7. 10.  3.  6. 11. 12.  8.  1.  0.],"[4, 14, 6, 8, 11, 3, 2, 5, 10, 9, 13, 0, 7, 1, 12]"
614,5.058729028103724,11.816142767542367,10.228402137756348,[ 4.  3.  8.  5.  7.  6. 10.  2. 13. 14. 11.  1.  9. 12.  0.],"[14, 11, 13, 3, 9, 1, 0, 12, 2, 4, 10, 6, 7, 5, 8]"
615,4.259124385676943,12.413331345778811,12.051887512207031,[ 8. 13.  1. 12.  7.  5.  6. 10.  9.  3.  4. 11. 14.  2.  0.],"[9, 11, 5, 10, 8, 3, 7, 4, 12, 0, 6, 1, 13, 14, 2]"
616,4.284515711787991,10.356283239085574,10.18898868560791,[ 4.  5.  6.  2. 14.  9.  1.  3.  8. 11. 12. 10. 13.  7.  0.],"[9, 14, 2, 6, 0, 7, 13, 10, 5, 4, 12, 1, 3, 11, 8]"
617,3.7864710611741694,10.46032493271255,10.318841934204102,[ 7.  6. 14. 10.  2. 11.  1.  9. 13.  3.  8.  4.  5. 12.  0.],"[4, 3, 6, 5, 12, 13, 0, 14, 1, 7, 9, 8, 11, 10, 2]"
618,4.989832438799761,10.386417270131888,10.093878746032715,[ 0.  8.  6. 10.  4. 14.  5.  3.  7. 13.  1. 11.  9. 12.  2.],"[2, 12, 9, 11, 5, 3, 1, 14, 13, 7, 0, 8, 10, 4, 6]"
619,4.630931758731243,10.835443764376055,11.239289283752441,[10.  5.  3.  1. 14.  9. 13. 12.  4.  2.  6.  7. 11.  8.  0.],"[9, 13, 6, 3, 1, 2, 0, 10, 5, 8, 14, 11, 7, 4, 12]"
620,4.343870924195599,13.315607948254698,12.634505271911621,[ 4.  8. 14. 10. 12.  1. 11.  2.  7.  9.  5.  3.  6. 13.  0.],"[3, 11, 9, 10, 5, 14, 1, 4, 2, 0, 12, 7, 8, 13, 6]"
621,5.166874718931606,10.13475312962051,11.2755765914917,[ 1.  2.  5.  7. 14. 13.  3.  8.  6. 10. 12.  4.  9. 11.  0.],"[3, 8, 4, 13, 10, 14, 12, 6, 5, 7, 2, 0, 11, 9, 1]"
622,5.219304251222401,11.54828042446584,12.005943298339844,[ 4.  2.  8.  6. 11. 13.  5.  9. 12.  1.  3.  7. 14. 10.  0.],"[9, 1, 3, 0, 5, 11, 4, 6, 12, 10, 2, 8, 14, 7, 13]"
623,4.577295677878922,11.344044018420508,10.958453178405762,[11.  6.  5.  8.  7. 14. 10.  9. 13.  4.  1. 12.  2.  3.  0.],"[5, 10, 8, 0, 3, 2, 14, 12, 1, 4, 6, 7, 11, 13, 9]"
624,4.655283925917247,9.712823851468233,11.077414512634277,[ 1.  6.  9.  8.  5.  3. 12. 13.  2. 10.  7. 14. 11.  4.  0.],"[13, 6, 11, 8, 9, 3, 5, 1, 12, 10, 7, 2, 0, 14, 4]"
625,4.759232644458234,11.18239861101013,11.447441101074219,[ 3.  1.  2. 12.  9. 10. 13. 14.  7.  4.  5. 11.  6.  8.  0.],"[9, 1, 3, 0, 2, 6, 5, 8, 12, 10, 13, 11, 4, 14, 7]"
626,4.914197484045282,12.48355502212623,13.412229537963867,[ 0. 11.  7.  9. 14.  5.  1. 13. 12.  2.  4.  3.  6.  8. 10.],"[10, 1, 0, 8, 2, 11, 6, 7, 4, 3, 14, 9, 5, 13, 12]"
627,4.184778691235421,11.559637695413988,11.870655059814453,[10.  2.  4. 12.  5. 13.  1. 11.  3.  7.  8. 14.  9.  6.  0.],"[3, 9, 8, 13, 10, 4, 5, 11, 2, 7, 12, 14, 1, 0, 6]"
628,3.638698563163731,8.701989175443687,9.252618789672852,[11. 14.  1.  6.  9. 10. 13. 12.  3.  4.  7.  8.  5.  2.  0.],"[12, 4, 3, 13, 10, 9, 1, 6, 5, 11, 8, 14, 7, 0, 2]"
629,4.4312260197289675,10.758760253822878,11.23735523223877,[ 0. 10.  6. 11.  5.  2.  4.  9.  3.  1. 13.  7.  8. 12. 14.],"[14, 10, 8, 3, 2, 12, 4, 9, 7, 11, 0, 13, 1, 6, 5]"
630,4.520501319066819,10.772804832089264,11.127971649169922,[13.  6. 10.  1.  4. 11. 12.  7. 14.  9.  8.  3.  5.  2.  0.],"[8, 12, 5, 4, 0, 2, 3, 1, 6, 13, 10, 7, 11, 9, 14]"
631,4.4544313194288145,10.301386810773288,11.551532745361328,[14. 13.  1.  9.  7.  4.  6. 12. 10.  8.  3.  2. 11.  5.  0.],"[3, 6, 14, 13, 10, 4, 8, 12, 7, 1, 11, 0, 9, 2, 5]"
632,4.298405648234911,7.772293806155236,10.493282318115234,[12.  2.  9.  3.  8. 13.  5. 11.  6.  4.  7.  1. 14. 10.  0.],"[4, 7, 11, 6, 1, 0, 9, 14, 10, 12, 5, 2, 3, 8, 13]"
633,4.916229727567331,10.348369932432181,10.512666702270508,[ 7.  9.  4. 10. 12.  6.  1.  8. 13.  2.  5. 11. 14.  3.  0.],"[1, 6, 4, 9, 3, 7, 0, 2, 13, 14, 8, 12, 10, 5, 11]"
634,4.063692596597182,9.615297783970613,9.63041877746582,[11.  3.  7.  6.  2.  8.  4.  9.  1. 10. 14. 13.  5. 12.  0.],"[5, 0, 10, 14, 4, 1, 8, 9, 13, 7, 12, 3, 6, 11, 2]"
635,4.941764276804401,11.663212400720303,11.876931190490723,[12.  7. 14. 13.  3.  8. 10. 11.  2.  6.  5.  4.  9.  1.  0.],"[13, 1, 4, 3, 14, 2, 5, 11, 8, 6, 7, 9, 12, 0, 10]"
636,4.934742312098474,9.675143464267315,11.08975601196289,[12.  9.  3.  7.  6.  1.  2.  4. 10.  8. 14.  5. 13. 11.  0.],"[14, 5, 13, 8, 0, 11, 7, 2, 4, 1, 10, 12, 3, 6, 9]"
637,4.381804977388408,10.568337434061982,10.807024955749512,[ 9.  3. 14.  7. 11.  1.  5. 10. 13.  6.  4.  8.  2. 12.  0.],"[6, 0, 2, 8, 12, 4, 14, 7, 3, 10, 11, 13, 9, 1, 5]"
638,5.18376013639913,12.255299032615728,12.6298246383667,[ 1.  2.  9.  7.  8.  3. 11. 13.  6.  4. 10. 14. 12.  5.  0.],"[0, 14, 1, 6, 4, 12, 10, 3, 2, 13, 5, 7, 9, 8, 11]"
639,5.286138041854954,12.310001396709927,11.869518280029297,[ 3. 10.  2. 12. 13.  4.  1.  7.  8.  5.  6. 14.  9. 11.  0.],"[11, 12, 3, 9, 8, 0, 14, 6, 4, 2, 10, 1, 7, 13, 5]"
640,4.189200934094863,11.185793066848472,10.097140312194824,[ 1.  9. 13.  7. 10. 11.  5. 14.  3. 12.  4.  2.  6.  8.  0.],"[6, 2, 10, 9, 14, 5, 4, 8, 12, 1, 0, 3, 11, 7, 13]"
641,4.778034963542303,10.818123976424989,10.348273277282715,[ 4. 11.  7. 14. 12.  5.  3. 13.  8.  9.  1.  2. 10.  6.  0.],"[5, 6, 7, 11, 4, 12, 2, 0, 10, 14, 8, 1, 9, 13, 3]"
642,4.32275188529493,10.83246245712293,11.661943435668945,[11.  5. 14.  6.  1.  9.  3.  8.  2.  4. 10. 12.  7. 13.  0.],"[12, 0, 4, 2, 1, 10, 9, 3, 7, 6, 13, 14, 8, 5, 11]"
643,5.117830703435412,9.999358123009774,11.098101615905762,[10.  3.  8.  1. 14. 11.  5.  7.  4.  2. 12. 13.  9.  6.  0.],"[6, 3, 0, 10, 11, 5, 14, 8, 1, 4, 9, 7, 13, 12, 2]"
644,4.073338359135126,10.990247017952868,11.022879600524902,[10.  2. 13.  3.  9. 14.  1.  8.  7. 11.  6.  5.  4. 12.  0.],"[5, 6, 2, 10, 0, 11, 14, 12, 4, 1, 7, 8, 9, 13, 3]"
645,4.715395222880769,11.981384340836687,11.604327201843262,[ 8. 12. 11.  2. 10. 14. 13.  7.  5.  1.  9.  3.  6.  4.  0.],"[11, 2, 6, 3, 1, 12, 13, 5, 7, 10, 9, 14, 8, 0, 4]"
646,4.652419302349282,10.88350537382617,12.015982627868652,[ 0.  7.  5. 13.  3.  9. 14. 10.  2.  1.  6.  8.  4. 12. 11.],"[4, 11, 0, 8, 6, 1, 9, 14, 5, 10, 2, 3, 7, 13, 12]"
647,4.927478050840189,10.434225872782923,11.330245018005371,[ 6. 12.  4. 13. 10.  8.  9. 11.  7.  3.  1. 14.  5.  2.  0.],"[10, 11, 1, 13, 9, 7, 14, 3, 6, 12, 8, 0, 4, 2, 5]"
648,4.002556289676679,11.328303709449141,11.906136512756348,[12.  8. 13. 11.  4.  2.  1.  9.  6. 14.  3. 10.  7.  5.  0.],"[4, 3, 11, 13, 14, 8, 9, 0, 12, 1, 2, 6, 5, 7, 10]"
649,4.728064728125283,10.891983963648512,11.178257942199707,[ 1.  4. 12. 13.  7. 14.  9.  5.  3. 10.  6.  2.  8. 11.  0.],"[9, 4, 14, 10, 5, 11, 3, 7, 1, 8, 0, 2, 12, 6, 13]"
650,4.3667476032474575,9.045057072027449,10.29824447631836,[10.  1. 14.  3.  2.  6.  8. 12. 13.  9.  7.  4.  5. 11.  0.],"[1, 14, 10, 2, 6, 4, 3, 8, 13, 9, 5, 7, 12, 0, 11]"
651,4.02816000889812,10.210719167486776,10.62205696105957,[ 0. 14.  2.  7.  8. 13.  1. 11.  9.  3. 12.  4.  5. 10.  6.],"[12, 3, 4, 11, 9, 13, 5, 6, 1, 10, 0, 2, 7, 14, 8]"
652,5.326404642749175,12.555096928358681,12.193136215209961,[ 6. 13.  9.  4. 14.  2.  8.  5. 11. 12.  1.  3. 10.  7.  0.],"[10, 0, 5, 12, 8, 3, 14, 6, 2, 4, 1, 9, 11, 13, 7]"
653,4.086316351544836,10.329781756036144,9.854255676269531,[14. 10. 13. 12.  3.  4.  8.  6.  7.  1. 11.  9.  5.  2.  0.],"[8, 7, 4, 12, 3, 13, 10, 9, 0, 2, 5, 14, 6, 11, 1]"
654,4.863997013352597,11.429890533330099,11.079110145568848,[13.  6.  7. 14. 10.  1.  3.  8.  9.  5. 11.  4. 12.  2.  0.],"[3, 6, 10, 13, 12, 1, 4, 14, 2, 0, 7, 11, 8, 5, 9]"
655,4.255843310215338,9.523766417609817,11.245305061340332,[11.  2.  3.  7.  8.  4. 13. 12.  5. 10.  9. 14.  1.  6.  0.],"[7, 2, 13, 4, 10, 12, 14, 9, 5, 3, 8, 11, 1, 6, 0]"
656,4.4707484999323235,9.320059164660128,10.744612693786621,[ 1.  4. 13.  8. 11.  9.  5.  2.  3.  6.  7. 10. 12. 14.  0.],"[0, 1, 4, 6, 5, 2, 13, 9, 11, 8, 14, 3, 12, 7, 10]"
657,4.6923332087652,11.788192962708903,11.968605041503906,[ 6.  4.  9. 12. 10.  7. 11.  8. 14.  1.  5. 13.  2.  3.  0.],"[10, 7, 9, 12, 8, 14, 6, 5, 4, 13, 0, 2, 11, 3, 1]"
658,4.287878094809649,10.501322022977327,11.851311683654785,[ 0.  2. 13.  9.  7.  4.  5.  3.  1. 14.  8. 12.  6. 10. 11.],"[0, 8, 9, 2, 11, 6, 5, 12, 10, 1, 14, 4, 3, 13, 7]"
659,4.778229520234596,12.02662482597649,11.579038619995117,[ 3. 10. 14.  6. 11.  4. 12.  7.  1.  8.  2. 13.  9.  5.  0.],"[11, 6, 3, 2, 8, 1, 10, 14, 7, 9, 12, 13, 5, 4, 0]"
660,4.208254099188447,10.547032462924287,10.944204330444336,[ 1. 12.  5.  2.  7. 13. 10.  6. 14.  9.  4. 11.  3.  8.  0.],"[9, 10, 11, 14, 13, 6, 12, 7, 4, 2, 5, 0, 3, 8, 1]"
661,3.7167456829438126,10.315508045531338,11.265203475952148,[ 7. 12.  4.  8.  6.  9.  3. 10.  2. 13.  5.  1. 11. 14.  0.],"[5, 3, 11, 10, 7, 2, 12, 0, 4, 6, 1, 13, 9, 14, 8]"
662,5.311470818779613,12.353543515955792,12.058636665344238,[12. 11. 13.  5.  3.  2.  9. 10.  4. 14.  8.  1.  6.  7.  0.],"[9, 10, 12, 5, 13, 7, 11, 0, 3, 6, 4, 2, 8, 14, 1]"
663,5.065026999317259,9.956895616232075,12.100393295288086,[ 2.  7. 11. 13.  3.  5.  6.  9. 14.  1. 10.  4. 12.  8.  0.],"[12, 4, 7, 0, 8, 2, 10, 14, 1, 5, 11, 13, 3, 6, 9]"
664,4.273876626092968,11.532181055253025,11.81951904296875,[ 2. 14.  9.  4.  1. 11. 12.  7. 13. 10.  8.  6.  3.  5.  0.],"[14, 9, 2, 4, 5, 1, 0, 7, 12, 11, 13, 3, 6, 8, 10]"
665,4.917589917075064,12.046999565873033,11.109099388122559,[14. 11.  2.  6.  4.  5. 10. 13.  3.  1. 12.  8.  7.  9.  0.],"[4, 6, 13, 0, 9, 3, 5, 8, 12, 1, 7, 2, 11, 14, 10]"
666,4.704288449556714,10.333544307232165,11.553522109985352,[ 1. 10. 11. 14.  4.  8.  6.  2.  9.  5.  7. 13.  3. 12.  0.],"[1, 2, 11, 4, 10, 12, 14, 0, 8, 6, 5, 9, 13, 3, 7]"
667,4.868319069237838,8.791896899862845,11.169392585754395,[12.  1.  5. 13. 14.  4.  9.  7.  3.  6. 10.  8. 11.  2.  0.],"[0, 12, 2, 1, 5, 10, 11, 14, 8, 13, 4, 3, 6, 9, 7]"
668,4.027946400988551,9.954291685498845,10.487465858459473,[ 9.  5. 12.  7. 11. 13.  4.  6.  8. 10.  2. 14.  1.  3.  0.],"[11, 8, 6, 14, 0, 3, 7, 4, 13, 5, 1, 9, 12, 2, 10]"
669,4.614914196700593,11.771164090200577,12.317481994628906,[14.  5.  2.  7.  6.  8. 11.  3. 13.  9.  1.  4. 10. 12.  0.],"[2, 5, 3, 4, 11, 13, 9, 14, 8, 7, 0, 1, 6, 12, 10]"
670,4.5266133835941735,11.843366052896918,11.42825984954834,[ 4. 12.  5. 11.  7.  8.  2. 14. 10.  6.  1. 13.  9.  3.  0.],"[8, 1, 6, 14, 7, 11, 2, 5, 10, 3, 0, 13, 4, 12, 9]"
671,4.098704309967944,12.396538944434234,12.44890308380127,[ 1. 12.  6.  2. 10.  8. 13. 11.  7. 14.  5.  4.  3.  9.  0.],"[6, 0, 3, 10, 9, 7, 14, 5, 12, 8, 4, 13, 1, 2, 11]"
672,4.551843007647614,11.222928687191358,11.394550323486328,[ 3.  5. 11.  6.  4.  7. 10.  8.  9. 14.  1. 12. 13.  2.  0.],"[0, 11, 3, 8, 10, 2, 9, 12, 4, 6, 13, 14, 5, 7, 1]"
673,5.502430353451476,11.242522509668424,10.743915557861328,[11. 14.  9.  8.  7.  5. 12.  6.  2.  3.  4. 13.  1. 10.  0.],"[8, 7, 13, 3, 2, 9, 0, 10, 4, 14, 11, 1, 6, 12, 5]"
674,4.951448486567939,12.478928936706039,13.007641792297363,[ 2. 10.  4.  7. 13.  8. 12.  1.  3. 14. 11.  5.  9.  6.  0.],"[8, 12, 7, 1, 10, 9, 13, 4, 2, 3, 5, 0, 6, 11, 14]"
675,4.803630679269185,9.924942053452728,11.012430191040039,[ 0.  8.  3. 13. 11.  6.  1. 14.  4.  2.  7.  9. 12. 10.  5.],"[5, 12, 9, 6, 2, 10, 1, 0, 7, 11, 4, 13, 8, 3, 14]"
676,4.144084272478704,12.113572825030866,12.83431339263916,[ 4. 11. 12.  9.  1.  5.  8. 14.  2.  7. 10. 13.  3.  6.  0.],"[12, 2, 9, 6, 8, 14, 4, 11, 13, 0, 5, 10, 7, 1, 3]"
677,4.705918250918763,10.50488559466006,10.719863891601562,[ 8.  1. 11. 14. 12. 13.  6.  3.  7.  4. 10.  2.  5.  9.  0.],"[2, 10, 3, 9, 4, 13, 5, 6, 7, 14, 11, 12, 0, 8, 1]"
678,3.8096761335124185,9.691070041174916,11.416306495666504,[ 5. 11. 14.  2.  7.  6.  9. 12. 13.  3.  8. 10.  4.  1.  0.],"[1, 11, 5, 9, 13, 8, 12, 4, 10, 0, 3, 6, 7, 14, 2]"
679,4.405967207326172,8.825179826997402,10.646862983703613,[10. 14.  2.  3.  1. 11.  7.  9.  6.  5. 12. 13.  4.  8.  0.],"[13, 8, 4, 9, 7, 1, 3, 2, 11, 6, 5, 12, 14, 0, 10]"
680,4.807231504984177,11.210862505545421,12.192514419555664,[11.  9.  4.  1. 13.  7.  8. 12. 14.  3. 10.  6.  5.  2.  0.],"[8, 7, 14, 12, 1, 3, 2, 5, 13, 0, 4, 6, 10, 11, 9]"
681,4.372280822599929,14.694962305368806,14.279024124145508,[13.  4.  2.  9.  1.  7.  6. 10. 14.  8.  3. 11.  5. 12.  0.],"[0, 3, 1, 12, 14, 7, 2, 8, 9, 5, 10, 4, 11, 13, 6]"
682,4.110467260184649,9.972582449586326,10.346272468566895,[ 7. 10.  8. 13.  4.  5.  9.  1. 12. 14.  6.  2.  3. 11.  0.],"[14, 12, 4, 5, 13, 1, 9, 11, 8, 10, 2, 6, 0, 3, 7]"
683,4.235055003141526,11.025259481258571,9.893863677978516,[ 3.  8.  5. 10.  2. 13.  9.  7. 11.  6. 14.  4. 12.  1.  0.],"[7, 14, 11, 13, 10, 3, 0, 1, 5, 9, 8, 4, 6, 12, 2]"
684,4.246089236552835,9.35338788433164,11.48527717590332,[ 1.  2.  8. 13.  4. 12.  9.  5. 14.  6.  7. 10.  3. 11.  0.],"[8, 12, 6, 2, 4, 13, 14, 9, 5, 3, 1, 0, 11, 7, 10]"
685,5.0228199627849826,10.725772167527076,10.913346290588379,[10.  6.  7.  3. 14. 11. 12.  2.  4.  9. 13.  1.  5.  8.  0.],"[12, 11, 10, 4, 2, 5, 0, 8, 1, 13, 6, 3, 7, 9, 14]"
686,4.045740778410695,10.462934113001946,10.913044929504395,[ 7. 14. 13.  2.  5.  6.  8.  1.  4.  9. 10. 12. 11.  3.  0.],"[7, 11, 3, 4, 14, 0, 8, 6, 2, 13, 5, 12, 10, 1, 9]"
